iteration,Cd,Cl,Cd_pressure,Cd_friction
1440,4.73048441e-01,1.33094578e-02,4.67413612e-01,5.63482856e-03
1441,4.72103637e-01,1.37106998e-02,4.66463698e-01,5.63993897e-03
1442,4.71101319e-01,1.41811180e-02,4.65457190e-01,5.64412888e-03
1443,4.70171687e-01,1.47336135e-02,4.64523418e-01,5.64826908e-03
1444,4.69272368e-01,1.52853765e-02,4.63620753e-01,5.65161453e-03
1445,4.68483758e-01,1.59020185e-02,4.62829911e-01,5.65384786e-03
1446,4.67892799e-01,1.66609141e-02,4.62238014e-01,5.65478557e-03
1447,4.67446048e-01,1.74447675e-02,4.61791752e-01,5.65429676e-03
1448,4.67181266e-01,1.83284998e-02,4.61528652e-01,5.65261384e-03
1449,4.67058825e-01,1.92973023e-02,4.61409223e-01,5.64960158e-03
1450,4.67097003e-01,2.04198303e-02,4.61451797e-01,5.64520577e-03
1451,4.67230982e-01,2.16481693e-02,4.61591580e-01,5.63940272e-03
1452,4.67443202e-01,2.30442296e-02,4.61810924e-01,5.63227853e-03
1453,4.67735890e-01,2.45710383e-02,4.62112146e-01,5.62374431e-03
1454,4.68123788e-01,2.62528245e-02,4.62510183e-01,5.61360495e-03
1455,4.68609532e-01,2.80870499e-02,4.63008134e-01,5.60139708e-03
1456,4.69202771e-01,3.00825974e-02,4.63616926e-01,5.58584496e-03
1457,4.69866438e-01,3.22172166e-02,4.64304632e-01,5.56180554e-03
1458,4.70596174e-01,3.44860986e-02,4.65081155e-01,5.51501901e-03
1459,4.71426884e-01,3.69018024e-02,4.65963692e-01,5.46319123e-03
1460,4.72368279e-01,3.94362283e-02,4.66931285e-01,5.43699401e-03
1461,4.73392114e-01,4.20897051e-02,4.67972084e-01,5.42002935e-03
1462,4.74423782e-01,4.48309952e-02,4.69018252e-01,5.40553021e-03
1463,4.75442535e-01,4.76149866e-02,4.70050622e-01,5.39191260e-03
1464,4.76443057e-01,5.04409374e-02,4.71064200e-01,5.37885762e-03
1465,4.77465654e-01,5.32987920e-02,4.72099244e-01,5.36640992e-03
1466,4.78498506e-01,5.61729970e-02,4.73143842e-01,5.35466332e-03
1467,4.79531781e-01,5.90601764e-02,4.74188009e-01,5.34377152e-03
1468,4.80534646e-01,6.19521740e-02,4.75201067e-01,5.33357965e-03
1469,4.81515714e-01,6.48434412e-02,4.76190939e-01,5.32477552e-03
1470,4.82491124e-01,6.77624871e-02,4.77173198e-01,5.31792572e-03
1471,4.83480520e-01,7.06630334e-02,4.78167072e-01,5.31344718e-03
1472,4.84522609e-01,7.34998817e-02,4.79211109e-01,5.31150009e-03
1473,4.85584051e-01,7.62764717e-02,4.80271698e-01,5.31235309e-03
1474,4.86640222e-01,7.89857400e-02,4.81324431e-01,5.31579169e-03
1475,4.87743430e-01,8.16270795e-02,4.82421221e-01,5.32220926e-03
1476,4.88903684e-01,8.42110332e-02,4.83571528e-01,5.33215642e-03
1477,4.90111678e-01,8.66907909e-02,4.84765822e-01,5.34585605e-03
1478,4.91302723e-01,8.90676248e-02,4.85939368e-01,5.36335506e-03
1479,4.92456212e-01,9.13282840e-02,4.87071667e-01,5.38454469e-03
1480,4.93567201e-01,9.34812366e-02,4.88158056e-01,5.40914462e-03
1481,4.94649328e-01,9.55138832e-02,4.89212748e-01,5.43657982e-03
1482,4.95691756e-01,9.73970434e-02,4.90225262e-01,5.46649419e-03
1483,4.96741921e-01,9.91197293e-02,4.91242510e-01,5.49941135e-03
1484,4.97799806e-01,1.00689138e-01,4.92264817e-01,5.53498886e-03
1485,4.98878521e-01,1.02073605e-01,4.93305669e-01,5.57285104e-03
1486,4.99976069e-01,1.03312317e-01,4.94362937e-01,5.61313295e-03
1487,5.01031351e-01,1.04421242e-01,4.95375771e-01,5.65557951e-03
1488,5.02049795e-01,1.05407236e-01,4.96350163e-01,5.69963132e-03
1489,5.03058885e-01,1.06225433e-01,4.97314099e-01,5.74478640e-03
1490,5.04037083e-01,1.06908623e-01,4.98246414e-01,5.79066878e-03
1491,5.04997930e-01,1.07434229e-01,4.99160537e-01,5.83739233e-03
1492,5.05944227e-01,1.07753810e-01,5.00058991e-01,5.88523590e-03
1493,5.06891519e-01,1.07795656e-01,5.00958072e-01,5.93344779e-03
1494,5.07832085e-01,1.07590914e-01,5.01850957e-01,5.98112786e-03
1495,5.08732905e-01,1.07132078e-01,5.02703289e-01,6.02961609e-03
1496,5.09606544e-01,1.06380206e-01,5.03526276e-01,6.08026809e-03
1497,5.10414684e-01,1.05286521e-01,5.04282680e-01,6.13200434e-03
1498,5.11175060e-01,1.03805712e-01,5.04990634e-01,6.18442679e-03
1499,5.11860948e-01,1.01938280e-01,5.05623321e-01,6.23762676e-03
1500,5.12351632e-01,9.97060059e-02,5.06060614e-01,6.29101771e-03
1501,5.12649257e-01,9.71219850e-02,5.06305031e-01,6.34422545e-03
1502,5.12748860e-01,9.42195926e-02,5.06351271e-01,6.39758951e-03
1503,5.12614504e-01,9.09647216e-02,5.06166553e-01,6.44795132e-03
1504,5.12222943e-01,8.73929276e-02,5.05735106e-01,6.48783712e-03
1505,5.11649635e-01,8.34607919e-02,5.05136098e-01,6.51353642e-03
1506,5.10841809e-01,7.91559545e-02,5.04314447e-01,6.52736207e-03
1507,5.09747358e-01,7.44861774e-02,5.03212547e-01,6.53481172e-03
1508,5.08457355e-01,6.94901872e-02,5.01890321e-01,6.56703386e-03
1509,5.06856375e-01,6.42935219e-02,5.00247404e-01,6.60897151e-03
1510,5.04881089e-01,5.88839274e-02,4.98316020e-01,6.56506866e-03
1511,5.02765453e-01,5.32358800e-02,4.96241813e-01,6.52363971e-03
1512,5.00532189e-01,4.75407622e-02,4.94020441e-01,6.51174765e-03
1513,4.98266680e-01,4.18584513e-02,4.91763647e-01,6.50303243e-03
1514,4.95982831e-01,3.62017404e-02,4.89490835e-01,6.49199553e-03
1515,4.93775858e-01,3.07667084e-02,4.87289232e-01,6.48662651e-03
1516,4.91715956e-01,2.54938980e-02,4.85235304e-01,6.48065163e-03
1517,4.89871165e-01,2.03867178e-02,4.83411266e-01,6.45989937e-03
1518,4.88219326e-01,1.54643264e-02,4.81792868e-01,6.42645741e-03
1519,4.86754345e-01,1.06370556e-02,4.80364506e-01,6.38983891e-03
1520,4.85539504e-01,5.85535009e-03,4.79189037e-01,6.35046637e-03
1521,4.84466351e-01,1.09457871e-03,4.78153865e-01,6.31248630e-03
1522,4.83510462e-01,-3.71432968e-03,4.77232086e-01,6.27837576e-03
1523,4.82777320e-01,-8.52137111e-03,4.76526148e-01,6.25117209e-03
1524,4.82259249e-01,-1.33653809e-02,4.76030709e-01,6.22854017e-03
1525,4.81841715e-01,-1.81511062e-02,4.75630705e-01,6.21100937e-03
1526,4.81262787e-01,-2.27704922e-02,4.75063935e-01,6.19885185e-03
1527,4.80529678e-01,-2.72305258e-02,4.74319355e-01,6.21032219e-03
1528,4.79749691e-01,-3.14782377e-02,4.73531648e-01,6.21804226e-03
1529,4.78975058e-01,-3.55804408e-02,4.72742922e-01,6.23213621e-03
1530,4.78274076e-01,-3.95465181e-02,4.72017471e-01,6.25660519e-03
1531,4.77607611e-01,-4.33860319e-02,4.71320388e-01,6.28722307e-03
1532,4.76871702e-01,-4.71168431e-02,4.70551931e-01,6.31977141e-03
1533,4.76153619e-01,-5.06702285e-02,4.69805176e-01,6.34844297e-03
1534,4.75438648e-01,-5.40569253e-02,4.69070701e-01,6.36794765e-03
1535,4.74634012e-01,-5.73935673e-02,4.68260435e-01,6.37357722e-03
1536,4.73701371e-01,-6.06807657e-02,4.67332978e-01,6.36839330e-03
1537,4.72747019e-01,-6.38697874e-02,4.66384459e-01,6.36256036e-03
1538,4.71987122e-01,-6.68402843e-02,4.65628053e-01,6.35906870e-03
1539,4.71165071e-01,-6.96377673e-02,4.64810691e-01,6.35438066e-03
1540,4.70173352e-01,-7.22393208e-02,4.63827185e-01,6.34616749e-03
1541,4.69123221e-01,-7.46886528e-02,4.62789983e-01,6.33323888e-03
1542,4.67872833e-01,-7.70067433e-02,4.61558043e-01,6.31478996e-03
1543,4.66558111e-01,-7.91872802e-02,4.60267668e-01,6.29044302e-03
1544,4.65241155e-01,-8.12797704e-02,4.58981428e-01,6.25972693e-03
1545,4.64075681e-01,-8.31684563e-02,4.57852758e-01,6.22292360e-03
1546,4.63169183e-01,-8.49056559e-02,4.56988616e-01,6.18056649e-03
1547,4.62460113e-01,-8.65388805e-02,4.56326769e-01,6.13334337e-03
1548,4.62087841e-01,-8.80863826e-02,4.56006262e-01,6.08157950e-03
1549,4.61911051e-01,-8.96239634e-02,4.55885788e-01,6.02526292e-03
1550,4.62002166e-01,-9.11860336e-02,4.56035549e-01,5.96661710e-03
1551,4.62333840e-01,-9.27068835e-02,4.56427029e-01,5.90681100e-03
1552,4.62817073e-01,-9.42235676e-02,4.56969554e-01,5.84751974e-03
1553,4.63252946e-01,-9.58103055e-02,4.57463062e-01,5.78988383e-03
1554,4.63662166e-01,-9.74762856e-02,4.57930009e-01,5.73215721e-03
1555,4.64062014e-01,-9.92168139e-02,4.58385428e-01,5.67658647e-03
1556,4.64526288e-01,-1.01077906e-01,4.58902137e-01,5.62415070e-03
1557,4.65015920e-01,-1.03088773e-01,4.59443572e-01,5.57234785e-03
1558,4.65488065e-01,-1.05265778e-01,4.59966402e-01,5.52166284e-03
1559,4.65923794e-01,-1.07565344e-01,4.60451232e-01,5.47256137e-03
1560,4.66293506e-01,-1.09990913e-01,4.60868402e-01,5.42510434e-03
1561,4.66537061e-01,-1.12519115e-01,4.61160206e-01,5.37685525e-03
1562,4.66635707e-01,-1.15121199e-01,4.61306960e-01,5.32874781e-03
1563,4.66583282e-01,-1.17796333e-01,4.61300944e-01,5.28233852e-03
1564,4.66411717e-01,-1.20575468e-01,4.61173731e-01,5.23798687e-03
1565,4.66163584e-01,-1.23428627e-01,4.60968390e-01,5.19519429e-03
1566,4.65786281e-01,-1.26360366e-01,4.60631706e-01,5.15457470e-03
1567,4.65288573e-01,-1.29354698e-01,4.60172001e-01,5.11657204e-03
1568,4.64702771e-01,-1.32406313e-01,4.59621565e-01,5.08120574e-03
1569,4.64039966e-01,-1.35522875e-01,4.58991554e-01,5.04841162e-03
1570,4.63344036e-01,-1.38660949e-01,4.58325840e-01,5.01819654e-03
1571,4.62616332e-01,-1.41792148e-01,4.57625317e-01,4.99101556e-03
1572,4.61844271e-01,-1.44920467e-01,4.56877184e-01,4.96708745e-03
1573,4.61010932e-01,-1.48044564e-01,4.56064759e-01,4.94617336e-03
1574,4.60189616e-01,-1.51168164e-01,4.55260570e-01,4.92904565e-03
1575,4.59421392e-01,-1.54290841e-01,4.54505594e-01,4.91579745e-03
1576,4.58623780e-01,-1.57535785e-01,4.53717564e-01,4.90621575e-03
1577,4.57849685e-01,-1.60691190e-01,4.52949959e-01,4.89972549e-03
1578,4.57032006e-01,-1.63841030e-01,4.52136249e-01,4.89575670e-03
1579,4.56235092e-01,-1.67018148e-01,4.51340945e-01,4.89414672e-03
1580,4.55431364e-01,-1.70174941e-01,4.50536878e-01,4.89448660e-03
1581,4.54649282e-01,-1.73323247e-01,4.49752652e-01,4.89663023e-03
1582,4.53906692e-01,-1.76426709e-01,4.49006074e-01,4.90061805e-03
1583,4.53230746e-01,-1.79464627e-01,4.48324207e-01,4.90653915e-03
1584,4.52658993e-01,-1.82392519e-01,4.47744227e-01,4.91476591e-03
1585,4.52231043e-01,-1.85235809e-01,4.47303084e-01,4.92795980e-03
1586,4.51947708e-01,-1.87999121e-01,4.46994358e-01,4.95335031e-03
1587,4.51817292e-01,-1.90685427e-01,4.46839357e-01,4.97793538e-03
1588,4.51790976e-01,-1.93317930e-01,4.46797875e-01,4.99310112e-03
1589,4.51835550e-01,-1.95924271e-01,4.46831173e-01,5.00437729e-03
1590,4.51963460e-01,-1.98456429e-01,4.46947304e-01,5.01615611e-03
1591,4.52141636e-01,-2.00893793e-01,4.47110859e-01,5.03077694e-03
1592,4.52354272e-01,-2.03160846e-01,4.47305530e-01,5.04874122e-03
1593,4.52599820e-01,-2.05278377e-01,4.47530408e-01,5.06941213e-03
1594,4.52827167e-01,-2.07207006e-01,4.47735675e-01,5.09149171e-03
1595,4.53037404e-01,-2.08974268e-01,4.47922730e-01,5.11467427e-03
1596,4.53223523e-01,-2.10575747e-01,4.48084414e-01,5.13910854e-03
1597,4.53418841e-01,-2.12029772e-01,4.48252826e-01,5.16601460e-03
1598,4.53643358e-01,-2.13312004e-01,4.48448145e-01,5.19521269e-03
1599,4.53866140e-01,-2.14440971e-01,4.48639826e-01,5.22631395e-03
1600,4.54098874e-01,-2.15388116e-01,4.48839883e-01,5.25899116e-03
1601,4.54346079e-01,-2.16155231e-01,4.49052994e-01,5.29308414e-03
1602,4.54639702e-01,-2.16744757e-01,4.49311345e-01,5.32835750e-03
1603,4.54986096e-01,-2.17142327e-01,4.49621739e-01,5.36435726e-03
1604,4.55436105e-01,-2.17337435e-01,4.50034983e-01,5.40112221e-03
1605,4.55929494e-01,-2.17298947e-01,4.50490373e-01,5.43912113e-03
1606,4.56437248e-01,-2.17021586e-01,4.50959194e-01,5.47805454e-03
1607,4.56911146e-01,-2.16519935e-01,4.51393854e-01,5.51729209e-03
1608,4.57392868e-01,-2.15761178e-01,4.51835404e-01,5.55746381e-03
1609,4.57848566e-01,-2.14733839e-01,4.52249357e-01,5.59920817e-03
1610,4.58292426e-01,-2.13435223e-01,4.52649909e-01,5.64251678e-03
1611,4.58735000e-01,-2.11858657e-01,4.53046777e-01,5.68822374e-03
1612,4.59121234e-01,-2.10013258e-01,4.53383638e-01,5.73759579e-03
1613,4.59460909e-01,-2.07883638e-01,4.53674806e-01,5.78610318e-03
1614,4.59743556e-01,-2.05475774e-01,4.53916320e-01,5.82723650e-03
1615,4.59961703e-01,-2.02793820e-01,4.54099814e-01,5.86188852e-03
1616,4.60163833e-01,-1.99846663e-01,4.54271639e-01,5.89219443e-03
1617,4.60335658e-01,-1.96672271e-01,4.54416352e-01,5.91930513e-03
1618,4.60471317e-01,-1.93267274e-01,4.54527297e-01,5.94402022e-03
1619,4.60562186e-01,-1.89657298e-01,4.54595238e-01,5.96694791e-03
1620,4.60683415e-01,-1.85797388e-01,4.54695496e-01,5.98791845e-03
1621,4.60766931e-01,-1.81724474e-01,4.54760159e-01,6.00677229e-03
1622,4.60814600e-01,-1.77465577e-01,4.54791119e-01,6.02348053e-03
1623,4.60812033e-01,-1.73063933e-01,4.54774320e-01,6.03771285e-03
1624,4.60801959e-01,-1.68542817e-01,4.54751522e-01,6.05043722e-03
1625,4.60778576e-01,-1.63921969e-01,4.54716394e-01,6.06218194e-03
1626,4.60729078e-01,-1.59200607e-01,4.54656197e-01,6.07288124e-03
1627,4.60644694e-01,-1.54390176e-01,4.54562332e-01,6.08236188e-03
1628,4.60559868e-01,-1.49539241e-01,4.54468957e-01,6.09091068e-03
1629,4.60458238e-01,-1.44690251e-01,4.54359288e-01,6.09895012e-03
1630,4.60353453e-01,-1.39899931e-01,4.54246571e-01,6.10688232e-03
1631,4.60205031e-01,-1.35242823e-01,4.54090154e-01,6.11487745e-03
1632,4.59991224e-01,-1.30767697e-01,4.53868427e-01,6.12279689e-03
1633,4.59727333e-01,-1.26442359e-01,4.53597144e-01,6.13018848e-03
1634,4.59499484e-01,-1.22252725e-01,4.53363149e-01,6.13633518e-03
1635,4.59283678e-01,-1.18216921e-01,4.53142935e-01,6.14074373e-03
1636,4.59095616e-01,-1.14334152e-01,4.52952202e-01,6.14341409e-03
1637,4.58888216e-01,-1.10641352e-01,4.52743518e-01,6.14469811e-03
1638,4.58696114e-01,-1.07156972e-01,4.52551039e-01,6.14507441e-03
1639,4.58503034e-01,-1.03887159e-01,4.52358535e-01,6.14449879e-03
1640,4.58325398e-01,-1.00882563e-01,4.52182142e-01,6.14325607e-03
1641,4.58099953e-01,-9.81409639e-02,4.51958545e-01,6.14140823e-03
1642,4.57892103e-01,-9.56664187e-02,4.51753479e-01,6.13862477e-03
1643,4.57623284e-01,-9.34827335e-02,4.51488699e-01,6.13458473e-03
1644,4.57322339e-01,-9.15830095e-02,4.51193476e-01,6.12886255e-03
1645,4.57005195e-01,-8.99511086e-02,4.50884860e-01,6.12033560e-03
1646,4.56690214e-01,-8.85926934e-02,4.50578445e-01,6.11176955e-03
1647,4.56388082e-01,-8.75109583e-02,4.50280137e-01,6.10794479e-03
1648,4.56164251e-01,-8.66927793e-02,4.50055729e-01,6.10852230e-03
1649,4.55916106e-01,-8.61544091e-02,4.49804238e-01,6.11186835e-03
1650,4.55713087e-01,-8.58486130e-02,4.49596521e-01,6.11656657e-03
1651,4.55503739e-01,-8.57832400e-02,4.49381642e-01,6.12209724e-03
1652,4.55288231e-01,-8.59120702e-02,4.49160094e-01,6.12813631e-03
1653,4.55063817e-01,-8.61933502e-02,4.48929800e-01,6.13401641e-03
1654,4.54801456e-01,-8.66133493e-02,4.48662068e-01,6.13938805e-03
1655,4.54453274e-01,-8.71892604e-02,4.48309407e-01,6.14386665e-03
1656,4.54011986e-01,-8.79542252e-02,4.47864911e-01,6.14707452e-03
1657,4.53581572e-01,-8.89397318e-02,4.47432714e-01,6.14885778e-03
1658,4.53126253e-01,-9.00511701e-02,4.46976735e-01,6.14951802e-03
1659,4.52669986e-01,-9.12877093e-02,4.46521036e-01,6.14894953e-03
1660,4.52229778e-01,-9.26590303e-02,4.46082710e-01,6.14706778e-03
1661,4.51764745e-01,-9.41077488e-02,4.45620931e-01,6.14381383e-03
1662,4.51345484e-01,-9.56584757e-02,4.45206411e-01,6.13907343e-03
1663,4.50950362e-01,-9.72871463e-02,4.44817741e-01,6.13262128e-03
1664,4.50633582e-01,-9.90244687e-02,4.44509116e-01,6.12446588e-03
1665,4.50380205e-01,-1.00840412e-01,4.44265412e-01,6.11479282e-03
1666,4.50229098e-01,-1.02742321e-01,4.44125311e-01,6.10378700e-03
1667,4.50154967e-01,-1.04710625e-01,4.44063423e-01,6.09154409e-03
1668,4.50193662e-01,-1.06760437e-01,4.44115534e-01,6.07812742e-03
1669,4.50294133e-01,-1.08884900e-01,4.44230524e-01,6.06360899e-03
1670,4.50475282e-01,-1.11100842e-01,4.44427159e-01,6.04812338e-03
1671,4.50669790e-01,-1.13408220e-01,4.44637705e-01,6.03208464e-03
1672,4.50945362e-01,-1.15803026e-01,4.44926987e-01,6.01837545e-03
1673,4.51314766e-01,-1.18297195e-01,4.45286008e-01,6.02875827e-03
1674,4.51770179e-01,-1.20880732e-01,4.45748046e-01,6.02213272e-03
1675,4.52240539e-01,-1.23556326e-01,4.46237484e-01,6.00305509e-03
1676,4.52745700e-01,-1.26316091e-01,4.46763115e-01,5.98258484e-03
1677,4.53267401e-01,-1.29146285e-01,4.47305949e-01,5.96145155e-03
1678,4.53835870e-01,-1.32026937e-01,4.47895939e-01,5.93993167e-03
1679,4.54426554e-01,-1.34960852e-01,4.48508237e-01,5.91831686e-03
1680,4.55047399e-01,-1.37934631e-01,4.49150630e-01,5.89676871e-03
1681,4.55637689e-01,-1.40955338e-01,4.49762100e-01,5.87558930e-03
1682,4.56197378e-01,-1.44019344e-01,4.50342326e-01,5.85505220e-03
1683,4.56716953e-01,-1.47107497e-01,4.50881498e-01,5.83545515e-03
1684,4.57208713e-01,-1.50198601e-01,4.51391695e-01,5.81701739e-03
1685,4.57668428e-01,-1.53296556e-01,4.51868579e-01,5.79984927e-03
1686,4.58110390e-01,-1.56411666e-01,4.52326300e-01,5.78408988e-03
1687,4.58531394e-01,-1.59539877e-01,4.52761555e-01,5.76983943e-03
1688,4.58955716e-01,-1.62670646e-01,4.53198540e-01,5.75717608e-03
1689,4.59350633e-01,-1.65789709e-01,4.53604562e-01,5.74607127e-03
1690,4.59735362e-01,-1.68865707e-01,4.53998930e-01,5.73643186e-03
1691,4.60105538e-01,-1.71885817e-01,4.54377348e-01,5.72818979e-03
1692,4.60494602e-01,-1.74826194e-01,4.54773265e-01,5.72133687e-03
1693,4.60868125e-01,-1.77684372e-01,4.55152288e-01,5.71583713e-03
1694,4.61242847e-01,-1.80480521e-01,4.55531230e-01,5.71161759e-03
1695,4.61619899e-01,-1.83179400e-01,4.55911292e-01,5.70860632e-03
1696,4.62008177e-01,-1.85793390e-01,4.56301306e-01,5.70687065e-03
1697,4.62420898e-01,-1.88333387e-01,4.56714417e-01,5.70648067e-03
1698,4.62889259e-01,-1.90799151e-01,4.57181647e-01,5.70761173e-03
1699,4.63348486e-01,-1.93167597e-01,4.57638033e-01,5.71045283e-03
1700,4.63792910e-01,-1.95437002e-01,4.58077794e-01,5.71511625e-03
1701,4.64191966e-01,-1.97609071e-01,4.58470361e-01,5.72160468e-03
1702,4.64559012e-01,-1.99662176e-01,4.58829185e-01,5.72982740e-03
1703,4.64877986e-01,-2.01563448e-01,4.59138135e-01,5.73985092e-03
1704,4.65145454e-01,-2.03324140e-01,4.59393755e-01,5.75169881e-03
1705,4.65390048e-01,-2.04923332e-01,4.59624703e-01,5.76534485e-03
1706,4.65648732e-01,-2.06349319e-01,4.59867901e-01,5.78083129e-03
1707,4.65904336e-01,-2.07599325e-01,4.60106365e-01,5.79797143e-03
1708,4.66168558e-01,-2.08681880e-01,4.60351733e-01,5.81682504e-03
1709,4.66426081e-01,-2.09563129e-01,4.60587633e-01,5.83844780e-03
1710,4.66715560e-01,-2.10227863e-01,4.60852383e-01,5.86317682e-03
1711,4.67032796e-01,-2.10650256e-01,4.61141995e-01,5.89080138e-03
1712,4.67395431e-01,-2.10800984e-01,4.61475219e-01,5.92021209e-03
1713,4.67764439e-01,-2.10666866e-01,4.61813759e-01,5.95067995e-03
1714,4.68139682e-01,-2.10243058e-01,4.62157340e-01,5.98234275e-03
1715,4.68502827e-01,-2.09521333e-01,4.62488516e-01,6.01431010e-03
1716,4.68816313e-01,-2.08506496e-01,4.62770772e-01,6.04554108e-03
1717,4.69033245e-01,-2.07196142e-01,4.62956373e-01,6.07687202e-03
1718,4.69187581e-01,-2.05579022e-01,4.63078709e-01,6.10887154e-03
1719,4.69261414e-01,-2.03660504e-01,4.63119744e-01,6.14166988e-03
1720,4.69270415e-01,-2.01466344e-01,4.63093504e-01,6.17691128e-03
1721,4.69218423e-01,-1.98990040e-01,4.63004303e-01,6.21411991e-03
1722,4.69118708e-01,-1.96235171e-01,4.62868623e-01,6.25008427e-03
1723,4.68960382e-01,-1.93214796e-01,4.62677140e-01,6.28324213e-03
1724,4.68764037e-01,-1.89936862e-01,4.62450874e-01,6.31316308e-03
1725,4.68525888e-01,-1.86385411e-01,4.62185777e-01,6.34011133e-03
1726,4.68232623e-01,-1.82567259e-01,4.61868757e-01,6.36386618e-03
1727,4.67914033e-01,-1.78459428e-01,4.61529737e-01,6.38429653e-03
1728,4.67615519e-01,-1.74068454e-01,4.61214151e-01,6.40136768e-03
1729,4.67322923e-01,-1.69414557e-01,4.60907416e-01,6.41550756e-03
1730,4.67027903e-01,-1.64510069e-01,4.60600530e-01,6.42737365e-03
1731,4.66666487e-01,-1.59363677e-01,4.60229404e-01,6.43708298e-03
1732,4.66230715e-01,-1.54005636e-01,4.59785636e-01,6.44507884e-03
1733,4.65824907e-01,-1.48432497e-01,4.59373657e-01,6.45125011e-03
1734,4.65453020e-01,-1.42623154e-01,4.58998765e-01,6.45425550e-03
1735,4.65114486e-01,-1.36593541e-01,4.58660957e-01,6.45352874e-03
1736,4.64815861e-01,-1.30371517e-01,4.58367631e-01,6.44822940e-03
1737,4.64445220e-01,-1.23997144e-01,4.58008236e-01,6.43698347e-03
1738,4.64067033e-01,-1.17500261e-01,4.57647907e-01,6.41912633e-03
1739,4.63624631e-01,-1.10967919e-01,4.57228025e-01,6.39660661e-03
1740,4.63193432e-01,-1.04442201e-01,4.56817971e-01,6.37546185e-03
1741,4.62734911e-01,-9.79489328e-02,4.56377572e-01,6.35733936e-03
1742,4.62309722e-01,-9.15119799e-02,4.55969786e-01,6.33993678e-03
1743,4.61895276e-01,-8.51674523e-02,4.55573135e-01,6.32214052e-03
1744,4.61436489e-01,-7.89668221e-02,4.55135285e-01,6.30120421e-03
1745,4.60953372e-01,-7.29761307e-02,4.54676122e-01,6.27724992e-03
1746,4.60501355e-01,-6.71873146e-02,4.54248652e-01,6.25270344e-03
1747,4.60027203e-01,-6.16338945e-02,4.53795784e-01,6.23141938e-03
1748,4.59543460e-01,-5.63536661e-02,4.53332431e-01,6.21102980e-03
1749,4.59116080e-01,-5.13461743e-02,4.52924998e-01,6.19108247e-03
1750,4.58772671e-01,-4.66286604e-02,4.52601161e-01,6.17151023e-03
1751,4.58371255e-01,-4.22615221e-02,4.52221888e-01,6.14936716e-03
1752,4.58000517e-01,-3.82310726e-02,4.51873632e-01,6.12688466e-03
1753,4.57762408e-01,-3.45634920e-02,4.51654252e-01,6.10815619e-03
1754,4.57617772e-01,-3.13339543e-02,4.51525711e-01,6.09206144e-03
1755,4.57480137e-01,-2.85266630e-02,4.51402827e-01,6.07731016e-03
1756,4.57236643e-01,-2.60928037e-02,4.51172100e-01,6.06454370e-03
1757,4.56985468e-01,-2.40243502e-02,4.50930993e-01,6.05447492e-03
1758,4.56815267e-01,-2.23576982e-02,4.50766985e-01,6.04828232e-03
1759,4.56628152e-01,-2.11423741e-02,4.50583432e-01,6.04472000e-03
1760,4.56422637e-01,-2.03444402e-02,4.50379131e-01,6.04350544e-03
1761,4.56165159e-01,-1.99421434e-02,4.50119664e-01,6.04549558e-03
1762,4.55844670e-01,-1.98978394e-02,4.49795031e-01,6.04963923e-03
1763,4.55426416e-01,-2.02244289e-02,4.49374002e-01,6.05241340e-03
1764,4.54792098e-01,-2.09437392e-02,4.48738641e-01,6.05345694e-03
1765,4.54163027e-01,-2.20242571e-02,4.48109853e-01,6.05317459e-03
1766,4.53635378e-01,-2.33498160e-02,4.47584507e-01,6.05087173e-03
1767,4.53181909e-01,-2.48365422e-02,4.47135846e-01,6.04606205e-03
1768,4.52543828e-01,-2.65072224e-02,4.46505380e-01,6.03844827e-03
1769,4.52103852e-01,-2.81680852e-02,4.46075405e-01,6.02844770e-03
1770,4.51753525e-01,-2.98760316e-02,4.45737656e-01,6.01586940e-03
1771,4.51494031e-01,-3.16690090e-02,4.45493385e-01,6.00064654e-03
1772,4.51302583e-01,-3.34878224e-02,4.45320132e-01,5.98245105e-03
1773,4.51162472e-01,-3.53645017e-02,4.45201296e-01,5.96117568e-03
1774,4.51087952e-01,-3.72824227e-02,4.45150991e-01,5.93696165e-03
1775,4.51079129e-01,-3.92196985e-02,4.45169561e-01,5.90956818e-03
1776,4.51145151e-01,-4.11991913e-02,4.45266221e-01,5.87893011e-03
1777,4.51265668e-01,-4.32062488e-02,4.45420514e-01,5.84515374e-03
1778,4.51455509e-01,-4.51706478e-02,4.45647024e-01,5.80848535e-03
1779,4.51725270e-01,-4.70718022e-02,4.45955973e-01,5.76929672e-03
1780,4.52036238e-01,-4.89497005e-02,4.46308512e-01,5.72772573e-03
1781,4.52364288e-01,-5.08354484e-02,4.46680561e-01,5.68372735e-03
1782,4.52704335e-01,-5.27131859e-02,4.47067272e-01,5.63706309e-03
1783,4.53052644e-01,-5.45741159e-02,4.47464784e-01,5.58786087e-03
1784,4.53389969e-01,-5.63760999e-02,4.47853645e-01,5.53632467e-03
1785,4.53731004e-01,-5.80932077e-02,4.48248189e-01,5.48281486e-03
1786,4.54072535e-01,-5.97152257e-02,4.48644836e-01,5.42769963e-03
1787,4.54406799e-01,-6.12440304e-02,4.49035565e-01,5.37123335e-03
1788,4.54734959e-01,-6.26856639e-02,4.49421101e-01,5.31385781e-03
1789,4.55022469e-01,-6.40392614e-02,4.49766296e-01,5.25617243e-03
1790,4.55231169e-01,-6.53055641e-02,4.50032749e-01,5.19842041e-03
